Unnamed: 0,domestic_gross,production_budget,worldwide_gross,title_year,aspect_ratio,duration,cast_total_facebook_likes,budget,imdb_score,opening_gross,screens
2184,16289867,21000000,17589867,2008.0,2.35,120.0,6212,21000000.0,6.1,6230669.0,2213.0
2185,9451946,21000000,10108016,2009.0,2.35,98.0,1997,17000000.0,7.1,130411.0,4.0
2186,6830957,21000000,6830957,2002.0,2.35,112.0,16692,21000000.0,6.7,329771.0,22.0
2187,970816,21000000,5046038,2011.0,2.35,91.0,34705,21000000.0,6.7,107577.0,22.0
2198,137400141,20000000,318000141,2013.0,2.35,112.0,9049,20000000.0,7.5,41855326.0,2903.0
2199,132675402,20000000,164675402,2003.0,2.35,105.0,2505,33000000.0,5.5,31101026.0,2801.0
2202,117229692,20000000,171685793,2010.0,1.78,101.0,1787,20000000.0,7.1,50353641.0,3081.0
2204,94514402,20000000,154218168,2008.0,2.35,91.0,4729,20000000.0,3.7,29300465.0,3215.0
2205,84525432,20000000,93931360,2014.0,1.85,100.0,2654,20000000.0,4.9,21577049.0,3465.0
2206,82674398,20000000,98114471,2005.0,1.85,95.0,3558,32000000.0,4.6,18575214.0,2709.0
2207,82624961,20000000,175507800,2011.0,2.35,115.0,9578,20000000.0,7.3,1190096.0,29.0
2208,81261177,20000000,131945303,2003.0,1.85,108.0,4403,35000000.0,7.1,19622714.0,2614.0
2209,80818974,20000000,118537627,2007.0,1.85,105.0,2288,20000000.0,6.9,22224982.0,2925.0
2209,80818974,20000000,118537627,2007.0,1.85,105.0,2287,20000000.0,6.9,22224982.0,2925.0
2211,69148997,20000000,111448997,2004.0,1.85,109.0,6313,37000000.0,5.4,19676748.0,2726.0
2213,67383924,20000000,71232214,2003.0,1.85,117.0,1293,20000000.0,7.1,16300155.0,2331.0
2214,65653242,20000000,66776571,2012.0,1.85,114.0,2753,20000000.0,4.8,25390575.0,2161.0
2215,62950384,20000000,92678948,2010.0,2.35,107.0,2341,20000000.0,5.8,16007426.0,2673.0
2216,60095852,20000000,60831067,2010.0,1.85,121.0,6657,20000000.0,4.4,29289537.0,2155.0
2217,56671993,20000000,181025343,2013.0,2.35,134.0,4251,20000000.0,8.1,923715.0,19.0
2218,56398162,20000000,56398162,2002.0,2.35,118.0,2390,20000000.0,5.7,12604705.0,1836.0
2219,56175643,20000000,182875643,2016.0,2.35,110.0,21852,20000000.0,7.6,18723269.0,2704.0
2222,52076908,20000000,66776908,2014.0,2.35,128.0,3869,20000000.0,7.5,11307394.0,2179.0
2224,48548426,20000000,85146165,2006.0,1.85,85.0,6539,20000000.0,2.7,21812384.0,2896.0
2225,48430258,20000000,109862682,2002.0,1.66,72.0,3402,20000000.0,5.8,15623464.0,2605.0
2226,47901582,20000000,140122225,2003.0,1.85,72.0,4480,20000000.0,5.4,14109797.0,2808.0
2227,47852604,20000000,81461343,2007.0,2.35,96.0,1825,20000000.0,5.9,17558689.0,2831.0
2228,46752382,20000000,67192859,2005.0,1.85,89.0,1383,20000000.0,4.1,19020655.0,3052.0
2229,45542421,20000000,96147688,2000.0,1.78,77.0,575,30000000.0,6.3,9427532.0,2723.0
2230,45055776,20000000,90206716,2015.0,1.85,128.0,1058,20000000.0,8.1,295009.0,5.0
2231,42656255,20000000,43658157,2015.0,2.35,111.0,2851,20000000.0,6.8,12155254.0,2855.0
2234,39739367,20000000,86858578,2007.0,1.85,93.0,4293,20000000.0,2.3,18612544.0,2801.0
2235,39263506,20000000,44821299,2008.0,2.35,110.0,2382,22000000.0,6.1,15004672.0,2464.0
2236,39143839,20000000,70743839,2006.0,1.85,137.0,5746,20000000.0,5.0,20825300.0,3211.0
2238,37672944,20000000,37672944,1998.0,1.85,124.0,1660,20000000.0,5.5,11318919.0,1395.0
2240,37442180,20000000,41342180,2006.0,2.35,115.0,52571,20000000.0,6.2,12299380.0,2515.0
2241,36880033,20000000,46169871,2016.0,2.35,107.0,389,20000000.0,6.3,11801271.0,2915.0
2242,36661504,20000000,81424988,2010.0,1.85,82.0,2898,20000000.0,3.5,12202831.0,3233.0
2244,35606376,20000000,67950723,2010.0,2.35,105.0,1454,20000000.0,6.3,16662333.0,2823.0
2245,35450113,20000000,35450113,1997.0,2.35,127.0,1735,20000000.0,6.7,11615722.0,1850.0
2246,35061031,20000000,36265745,2011.0,2.35,90.0,2462,19000000.0,6.3,12954142.0,2875.0
2247,34366518,20000000,73135439,2004.0,1.85,108.0,19364,20000000.0,8.3,8175198.0,1353.0
2248,34341945,20000000,47666013,2013.0,2.35,92.0,1945,11000000.0,4.8,21744470.0,2654.0
2249,34302837,20000000,132121212,2006.0,1.85,143.0,11248,25000000.0,7.5,389351.0,7.0
2250,34296320,20000000,41296320,2014.0,2.35,103.0,4662,19800000.0,6.6,11558149.0,2868.0
2251,33446470,20000000,53191101,2008.0,1.85,104.0,33903,20000000.0,7.5,507226.0,15.0
2252,32774834,20000000,50274834,2004.0,2.35,98.0,2609,30000000.0,7.2,12120358.0,2539.0
2255,32010860,20000000,48680977,2010.0,2.35,104.0,5707,20000000.0,6.4,9775278.0,2956.0
2256,31841299,20000000,57293371,2008.0,1.85,128.0,13189,20000000.0,7.6,1481155.0,882.0
2258,31177548,20000000,46604054,2010.0,2.35,113.0,1136,20000000.0,6.9,9949109.0,1826.0
2259,30113491,20000000,68349884,2002.0,1.85,91.0,1083,35000000.0,5.5,11503423.0,2787.0
2260,30101577,20000000,51445503,2009.0,2.35,98.0,189,20000000.0,6.5,15146692.0,2523.0
2261,30060660,20000000,66143005,2008.0,2.35,111.0,27755,20000000.0,7.3,5935256.0,1603.0
2265,27277055,20000000,47881663,2000.0,1.85,113.0,3141,20000000.0,7.6,6429107.0,1183.0
2267,26890041,20000000,44513466,2008.0,1.85,87.0,1834,27000000.0,3.9,12511473.0,2240.0
2268,26792700,20000000,26792700,1996.0,1.85,101.0,3174,20000000.0,6.1,6968044.0,1528.0
2269,26415649,20000000,65454793,2008.0,2.35,109.0,33878,20000000.0,6.8,12469631.0,2467.0
2270,26004851,20000000,47508505,2013.0,2.35,109.0,278,20000000.0,7.0,8790237.0,1551.0
2271,25728961,20000000,25728961,1996.0,1.85,108.0,23296,19000000.0,7.3,10240805.0,2004.0
2272,25702053,20000000,32838945,2010.0,2.35,105.0,4813,20000000.0,5.8,8407513.0,2548.0
2273,25584685,20000000,30703845,2007.0,2.35,99.0,3327,20000000.0,5.9,6832318.0,2612.0
2274,25107267,20000000,48958353,2010.0,1.85,90.0,2486,20000000.0,5.3,9106906.0,2625.0
2275,23438250,20000000,34614964,2014.0,2.35,104.0,18760,20000000.0,6.3,15059000.0,2800.0
2276,23364784,20000000,38164784,2006.0,2.35,97.0,3261,20000000.0,5.3,8852485.0,2681.0
2277,23186769,20000000,39686769,2011.0,1.85,109.0,4257,20000000.0,5.8,8588318.0,2.0
2283,20919166,20000000,29870801,2009.0,1.85,89.0,88422,40000000.0,4.9,6410339.0,3.0
2286,20180155,20000000,30808558,2015.0,2.35,111.0,9941,19500000.0,6.2,6652996.0,2392.0
2288,19661987,20000000,20081987,2007.0,2.35,124.0,17050,20000000.0,7.5,7460690.0,1671.0
2289,19219250,20000000,34787111,2008.0,1.85,112.0,3301,40000000.0,5.9,8265357.0,2604.0
2290,18882880,20000000,20819601,2007.0,2.35,113.0,4039,20000000.0,5.9,6773870.0,2523.0
2293,18354356,20000000,56822960,2007.0,2.35,148.0,18752,15000000.0,8.2,212440.0,4.0
2294,18253415,20000000,18310591,1998.0,1.85,114.0,1816,30000000.0,6.9,3321370.0,596.0
2295,18098433,20000000,55686944,2005.0,1.85,68.0,861,20000000.0,6.4,5805559.0,2529.0
2296,17807569,20000000,17807569,2006.0,2.35,108.0,4374,20000000.0,5.9,8602333.0,3004.0
2297,17530219,20000000,55975672,2012.0,2.35,95.0,2173,20000000.0,5.0,8023036.0,2933.0
2300,17104669,20000000,102034104,2004.0,2.35,99.0,537,20000000.0,7.8,269225.0,7.0
2301,16988996,20000000,16988996,2002.0,1.85,88.0,8189,35000000.0,4.0,5309675.0,2553.0
2302,16248701,20000000,59667625,2003.0,1.85,124.0,7567,20000000.0,7.7,274454.0,8.0
2303,15988876,20000000,23661038,2009.0,2.35,88.0,137712,27000000.0,5.7,6511128.0,1915.0
2304,15800078,20000000,74180745,2007.0,2.35,128.0,904,20000000.0,7.6,471713.0,35.0
2305,15712072,20000000,16612072,2004.0,2.35,84.0,2915,20000000.0,5.8,7855111.0,2115.0
2306,15543862,20000000,17430594,2003.0,1.85,101.0,2698,20000000.0,5.6,8006232.0,2515.0
2308,15464026,20000000,18250106,2000.0,1.85,98.0,1189,20000000.0,5.3,6008611.0,2016.0
2311,14326865,20000000,33943049,2012.0,2.35,95.0,1414,20000000.0,6.1,6231836.0,2308.0
2312,14190901,20000000,36720752,2008.0,1.85,88.0,2857,25000000.0,1.9,6945535.0,2642.0
2313,14011084,20000000,30163785,2011.0,1.85,117.0,15713,20000000.0,6.0,5421669.0,3002.0
2314,13801755,20000000,13801755,1997.0,1.85,94.0,15183,20000000.0,6.6,4604819.0,2036.0
2315,13684249,20000000,35472739,2009.0,1.85,96.0,30541,20000000.0,6.2,6963565.0,2223.0
2316,13651946,20000000,32632668,2015.0,2.35,101.0,16926,20000000.0,6.6,5002521.0,3003.0
2317,13548322,20000000,14566246,2004.0,1.85,99.0,1189,40000000.0,4.8,6160886.0,2445.0
2318,13395961,20000000,13725032,2006.0,2.35,123.0,908,20000000.0,6.3,4106862.0,909.0
2320,13252641,20000000,29843245,2008.0,1.85,102.0,500,20000000.0,6.7,5012315.0,1505.0
2321,12987647,20000000,26348203,2002.0,2.35,101.0,3431,30000000.0,7.1,63574.0,7.0
2322,12639297,20000000,23390380,2016.0,2.35,115.0,27214,20000000.0,6.3,6109085.0,2205.0
2323,12482775,20000000,15466961,2005.0,1.85,102.0,13156,22000000.0,6.6,4248465.0,1510.0
2324,12398628,20000000,12398628,2002.0,2.35,94.0,2880,20000000.0,6.1,4548750.0,1102.0
2325,12234694,20000000,17306648,2009.0,2.35,108.0,2799,22000000.0,5.6,5329240.0,2331.0
2326,12134935,20000000,28270399,2010.0,2.35,116.0,20258,20000000.0,7.2,5147479.0,2021.0
2328,11175164,20000000,30894247,2008.0,2.35,102.0,1778,20000000.0,6.4,4050655.0,808.0
2330,10686841,20000000,10686841,1997.0,1.85,96.0,11867,20000000.0,7.4,356476.0,10.0
2331,10570375,20000000,10570375,1999.0,1.37,98.0,4843,20000000.0,6.1,4406135.0,2234.0
2333,9725847,20000000,34600000,1996.0,1.85,101.0,1614,20000000.0,6.8,131678.0,3.0
2334,9534258,20000000,16907831,2007.0,2.35,111.0,3309,20000000.0,6.8,5337257.0,1822.0
2335,9208876,20000000,9208876,2009.0,2.35,99.0,23409,21000000.0,7.2,3852068.0,2133.0
2336,9109322,20000000,9355369,2004.0,2.35,88.0,1343,20000000.0,1.9,3251856.0,1276.0
2337,8888355,20000000,16723377,2013.0,1.85,110.0,3177,20000000.0,5.0,4603177.0,2008.0
2339,8330720,20000000,10393696,2005.0,1.85,83.0,1019,33000000.0,5.5,4065014.0,2040.0
2341,8110975,20000000,8692898,2014.0,1.85,148.0,707,20000000.0,6.7,2773260.0,645.0
2342,8047525,20000000,8047525,2004.0,1.85,108.0,2730,20000000.0,6.3,3254940.0,1014.0
2343,8008161,20000000,18273009,2013.0,1.85,107.0,2848,20000000.0,5.6,3837183.0,2538.0
2345,7578946,20000000,28058652,2006.0,1.85,77.0,2185,20000000.0,2.8,3605899.0,2318.0
2347,7013191,20000000,7022183,2008.0,2.35,83.0,2907,12000000.0,4.3,3656000.0,1639.0
2348,6882696,20000000,6882696,2003.0,2.35,100.0,1267,22000000.0,6.2,4010593.0,1761.0
2349,6575282,20000000,6947084,2008.0,2.35,87.0,4218,20000000.0,5.3,3001719.0,1208.0
2350,6485961,20000000,7965983,2015.0,2.35,106.0,5705,20000000.0,7.4,2750356.0,1045.0
2351,6201757,20000000,6201757,1999.0,1.66,154.0,1690,10000000.0,7.4,32718.0,2.0
2352,6002756,20000000,8300821,2012.0,1.85,116.0,21200,20000000.0,7.2,2268274.0,2002.0
2353,5749134,20000000,6071433,2014.0,2.35,125.0,3979,20000000.0,7.0,1512224.0,818.0
2354,5702083,20000000,14807531,2011.0,1.85,99.0,23755,15000000.0,6.5,167953.0,4.0
2356,5210988,20000000,12967829,2009.0,2.35,111.0,1573,20000000.0,6.4,2231273.0,2121.0
2357,5178569,20000000,8178569,2005.0,2.35,94.0,838,20000000.0,2.3,2834421.0,2124.0
2358,5005899,20000000,14603001,2004.0,1.85,100.0,2295,20000000.0,6.1,1705577.0,550.0
2360,4442377,20000000,4504111,2008.0,2.35,119.0,64,20000000.0,7.0,2251075.0,1098.0
2361,4017609,20000000,12397613,2007.0,2.35,135.0,36398,20000000.0,7.0,730819.0,130.0
2362,3763583,20000000,25361206,2012.0,2.35,93.0,30134,20000000.0,4.9,1831588.0,1511.0
2363,3531756,20000000,5531756,2008.0,2.35,114.0,3014,20000000.0,6.9,90400.0,4.0
2364,3083538,20000000,4383538,2008.0,2.35,124.0,24732,21000000.0,7.5,172194.0,9.0
2366,2353728,20000000,8361736,2003.0,2.35,114.0,1776,20000000.0,6.9,27480.0,1.0
2369,1903434,20000000,5313608,2005.0,2.35,104.0,2129,2000000.0,7.4,62723.0,15.0
2370,1646664,20000000,1646664,2003.0,1.85,80.0,2467,20000000.0,2.8,872950.0,1200.0
2371,1190018,20000000,5345869,2002.0,2.35,107.0,25088,20000000.0,7.5,541512.0,301.0
2372,1186538,20000000,6093725,2010.0,2.35,107.0,1577,20000000.0,5.1,754779.0,875.0
2374,1031872,20000000,8221700,2008.0,2.35,125.0,1003,40000000.0,7.1,55760.0,7.0
2375,882710,20000000,2282710,2000.0,2.35,115.0,11433,24000000.0,6.4,57339.0,8.0
2377,538460,20000000,3407430,2015.0,2.35,122.0,22319,10000000.0,5.3,96250.0,10.0
2378,468867,20000000,10468867,2004.0,1.85,103.0,991,2127519898.0,6.9,136148.0,39.0
2379,375474,20000000,375474,2005.0,2.35,101.0,20354,20000000.0,6.2,175336.0,64.0
2381,277943,20000000,277943,2010.0,2.35,110.0,3785,20000000.0,5.4,42436.0,5.0
2383,146072,20000000,26146072,1998.0,2.35,118.0,182,140000000.0,6.0,68316.0,24.0
2384,121972,20000000,5694213,2002.0,1.85,100.0,15612,22000000.0,5.5,34211.0,5.0
2399,476270,19700000,16498827,2008.0,1.85,184.0,1601,20000000.0,7.4,17348.0,2.0
2402,1361512,19100000,2406666,2011.0,2.35,109.0,35561,15000000.0,7.1,96414.0,5.0
2406,100292856,19000000,215448997,2011.0,1.85,97.0,5547,20000000.0,5.7,31603106.0,3049.0
2408,56127162,19000000,101564935,2003.0,1.85,95.0,2020,18000000.0,5.4,17548993.0,2766.0
2409,51733921,19000000,51733921,2009.0,1.85,113.0,1465,13000000.0,4.1,23446785.0,2255.0
2410,51438175,19000000,70164105,2004.0,1.85,95.0,3092,20000000.0,5.9,13623350.0,2625.0
2412,41867960,19000000,68467960,2001.0,1.33,91.0,3023,20000000.0,5.5,15165355.0,2781.0
2413,40846082,19000000,65090541,1999.0,1.37,93.0,2872,19000000.0,5.6,15946032.0,2710.0
2414,39123589,19000000,56445534,2010.0,2.35,101.0,2609,20000000.0,6.5,16067552.0,2.0
2417,25918920,19000000,32618920,2010.0,2.35,100.0,4094,19000000.0,6.4,2727.0,1.0
2418,21488481,19000000,76086711,2013.0,2.35,131.0,1985,19000000.0,7.6,4864861.0,1234.0
2420,15911332,19000000,15911332,2000.0,1.85,85.0,2429,19000000.0,3.6,4154932.0,2106.0
2425,6928068,19000000,7576604,2011.0,2.35,97.0,5519,23000000.0,6.3,3464679.0,2003.0
2429,1353824,19000000,1353824,1996.0,1.85,116.0,14579,19000000.0,6.3,432183.0,215.0
2431,20700082,18975000,47751015,2005.0,2.35,97.0,1876,15000000.0,6.2,10221705.0,2249.0
2433,65233369,18500000,109175673,2005.0,2.35,90.0,120797,19000000.0,6.0,23507007.0,3323.0
2434,22498520,18500000,22498520,2002.0,1.85,81.0,25489,19000000.0,7.7,384478.0,7.0
2435,18451251,18500000,32679264,2009.0,1.85,100.0,7252,18500000.0,6.4,7027472.0,1707.0
2436,10680275,18500000,13711903,1998.0,2.35,118.0,43105,18500000.0,7.7,4335095.0,1126.0
2439,150086800,18000000,270594534,2014.0,2.35,97.0,2771,18000000.0,6.4,49033915.0,3279.0
2443,96493426,18000000,141809235,2001.0,2.35,96.0,4380,18000000.0,6.2,20377426.0,2620.0
2444,86047227,18000000,130953026,2004.0,1.85,97.0,5032,17000000.0,7.0,24432195.0,2839.0
2446,75072454,18000000,144529078,2005.0,2.35,122.0,2759,20000000.0,6.7,30054300.0,2981.0
2447,65535067,18000000,92935067,1999.0,1.85,88.0,2604,17000000.0,5.7,12224016.0,2151.0
2448,65070412,18000000,65842412,2004.0,1.85,106.0,3956,18000000.0,5.7,24241612.0,2711.0
2450,60060328,18000000,77147031,2003.0,1.85,98.0,3151,18000000.0,7.1,12292952.0,2005.0
2452,59689605,18000000,91651017,2016.0,2.35,94.0,2259,18000000.0,6.1,17861950.0,3133.0
2453,53883989,18000000,67683989,1997.0,2.35,68.0,10557,17000000.0,7.0,9548111.0,2187.0
2454,52698535,18000000,73695194,2011.0,2.35,99.0,3567,21000000.0,6.6,23751502.0,3167.0
2456,43869350,18000000,57193655,2008.0,2.35,89.0,4867,20000000.0,3.9,20804941.0,2700.0
2457,43853424,18000000,47158652,2011.0,2.35,106.0,5024,18000000.0,7.1,10601862.0,2214.0
2458,43601508,18000000,57490024,2003.0,1.85,113.0,1310,18000000.0,6.7,9751425.0,1226.0
2459,42340598,18000000,103215094,2014.0,1.85,119.0,21668,18000000.0,7.8,2471471.0,857.0
2461,41300105,18000000,41300105,2001.0,2.35,131.0,3261,19800000.0,7.3,3395759.0,658.0
2463,33404871,18000000,102912961,2013.0,2.35,98.0,1353,18000000.0,7.3,612064.0,6.0
2464,31567134,18000000,77635035,2006.0,2.35,111.0,313,15000000.0,7.6,11478360.0,1795.0
2465,30272254,18000000,62646763,2003.0,1.85,94.0,4868,25000000.0,5.3,12856040.0,1942.0
2470,26302731,18000000,42167286,2015.0,2.35,107.0,10691,17000000.0,5.7,8317545.0,2603.0
2472,24007324,18000000,27148898,2009.0,2.35,86.0,727,18000000.0,5.8,11017334.0,2727.0
2474,22965110,18000000,36133014,2009.0,1.85,109.0,4947,18000000.0,5.6,8057010.0,1898.0
2475,22455510,18000000,80227619,2009.0,2.35,123.0,5734,18000000.0,5.0,10011682.0,3096.0
2477,18335230,18000000,60217171,2010.0,1.85,94.0,11984,18000000.0,7.6,264851.0,4.0
2478,17266359,18000000,29934477,2000.0,1.85,94.0,23283,18000000.0,6.7,3880723.0,865.0
2479,17200925,18000000,21361109,2000.0,2.35,115.0,1201,18000000.0,6.7,4604621.0,1506.0
2480,16703799,18000000,16959614,2004.0,1.85,91.0,18711,18000000.0,5.2,5824860.0,2847.0
2482,15652637,18000000,23889158,2001.0,2.35,125.0,21622,18000000.0,7.5,294056.0,29.0
2483,15285588,18000000,19685588,2009.0,1.85,90.0,16004,18000000.0,6.5,6888334.0,1873.0
2484,15160801,18000000,17360801,2014.0,2.35,94.0,1673,18000000.0,5.7,4552000.0,1762.0
2485,14800725,18000000,16382538,2009.0,1.85,102.0,4072,18000000.0,5.3,4919433.0,1858.0
2487,13491653,18000000,27491653,2001.0,2.35,109.0,14995,18000000.0,6.1,1837068.0,199.0
2489,13371528,18000000,14189810,2013.0,2.35,111.0,39307,18000000.0,6.9,5175282.0,2584.0
2490,10501938,18000000,11813989,2013.0,2.35,90.0,676,18000000.0,4.4,5606142.0,2130.0
2491,8038061,18000000,16011975,1997.0,1.85,112.0,1466,18000000.0,7.5,75183.0,3.0
2492,7739049,18000000,14488705,2004.0,1.85,104.0,847,18000000.0,7.1,101126.0,8.0
2494,6734844,18000000,6734844,2000.0,1.85,114.0,856,1500000.0,7.9,40724.0,5.0
2495,6617867,18000000,15696146,2009.0,2.35,112.0,1341,13000000.0,7.0,94093.0,3.0
2499,5700626,18000000,27794339,2008.0,2.35,114.0,46944,18000000.0,7.3,144701.0,7.0
2503,4438438,18000000,23910210,2013.0,2.35,116.0,39463,18000000.0,7.1,61845.0,4.0
2505,3712282,18000000,6841142,2016.0,2.35,112.0,5671,18000000.0,6.7,190012.0,5.0
2507,3203044,18000000,13203044,2003.0,2.35,108.0,14843,18000000.0,6.4,1673125.0,1033.0
2511,676698,18000000,676698,2002.0,1.85,103.0,4094,18000000.0,7.2,166309.0,15.0
2512,315000,18000000,315000,2008.0,2.35,98.0,2215,18000000.0,5.1,300000.0,482.0
2524,49521,17700000,14518884,2012.0,2.35,114.0,25804,14000000.0,6.2,10340.0,2.0
2525,121463226,17500000,169955142,2007.0,1.85,119.0,17584,20000000.0,7.6,33052411.0,2948.0
2527,58017783,17500000,148586910,2008.0,1.85,98.0,816,23000000.0,6.2,22125429.0,2470.0
2528,51386611,17500000,109843390,2005.0,1.85,80.0,14385,17500000.0,6.5,16879402.0,2394.0
2529,39687694,17500000,99135571,2007.0,2.35,94.0,2124,24000000.0,6.3,13180769.0,2458.0
2530,23519128,17500000,36521223,2004.0,2.35,121.0,4142,17500000.0,8.1,100091.0,7.0
2531,19185184,17500000,20159316,2006.0,2.35,110.0,35345,17500000.0,6.3,7031228.0,2964.0
2532,7018188,17500000,7285135,2013.0,2.35,93.0,1373,17500000.0,4.4,3669530.0,1516.0
2533,325491,17500000,325491,2002.0,1.85,116.0,245,17500000.0,6.0,30547.0,6.0
2534,96522687,17000000,207765056,2001.0,1.85,101.0,956,17000000.0,7.6,14089952.0,1678.0
2536,82390774,17000000,136890774,2014.0,1.85,104.0,3627,17000000.0,6.5,17813722.0,3094.0
2537,72250091,17000000,125250091,1997.0,2.35,99.0,50284,17000000.0,5.6,15818645.0,2524.0
2539,71502303,17000000,109793192,2004.0,1.85,126.0,2170,12000000.0,7.5,207042.0,4.0
2540,70525195,17000000,72835710,2013.0,2.35,123.0,5306,17000000.0,6.7,30593000.0,2024.0
2542,65001093,17000000,116044347,2012.0,1.85,112.0,12676,17000000.0,7.2,5149433.0,335.0
2544,54239856,17000000,97778356,2013.0,2.35,96.0,673,17000000.0,6.5,25775847.0,3025.0
2547,44480275,17000000,45707924,2015.0,2.35,129.0,952,17000000.0,7.4,11020798.0,2755.0
2548,41778863,17000000,70355813,2006.0,2.35,108.0,4500,15000000.0,6.4,15708512.0,2620.0
2549,37939782,17000000,95092667,2002.0,1.85,96.0,3294,17000000.0,5.6,12229529.0,2225.0
2551,35662731,17000000,57263440,2006.0,2.35,109.0,19410,17000000.0,6.7,14638755.0,2218.0
2552,30331165,17000000,30331165,1998.0,1.85,82.0,9271,17000000.0,6.2,9604791.0,1865.0
2553,27865571,17000000,38028230,2011.0,2.35,86.0,17396,17000000.0,5.6,9851102.0,1952.0
2557,22734486,17000000,23734486,2003.0,2.35,98.0,2713,17000000.0,5.6,6660540.0,2026.0
2559,19693891,17000000,19693891,2001.0,1.85,108.0,3344,34000000.0,4.9,7018593.0,2335.0
2560,16316273,17000000,16316273,1998.0,1.85,121.0,2365,17000000.0,7.5,3422072.0,660.0
2561,15680099,17000000,15680099,2006.0,1.33,89.0,2135,4000000.0,3.1,6922767.0,1710.0
2563,11634458,17000000,11634458,1999.0,1.85,73.0,2020,17000000.0,5.8,3255033.0,1210.0
2566,8665206,17000000,20465206,2009.0,1.85,98.0,2016,17000000.0,5.9,3223161.0,1164.0
2567,7314027,17000000,16510971,2006.0,1.85,107.0,5992,19000000.0,5.5,3667420.0,1500.0
2569,6855137,17000000,9729088,2006.0,2.35,122.0,27381,17000000.0,7.4,3381974.0,1611.0
2570,4936819,17000000,10637281,2012.0,2.35,83.0,730,17000000.0,4.1,2955000.0,810.0
2576,275380,17000000,364607,2006.0,2.35,160.0,2340,17000000.0,5.5,123428.0,63.0
2580,6469813,16800000,7155967,2016.0,2.35,111.0,824,18500000.0,5.4,3294876.0,1761.0
2581,223202,16800000,2281089,2006.0,1.85,122.0,25173,16800000.0,6.5,28815.0,4.0
2586,18663911,16500000,39380876,2007.0,2.35,120.0,12554,16500000.0,7.1,2902117.0,601.0
2587,13005485,16500000,16157923,2003.0,1.85,126.0,2282,15000000.0,7.6,45572.0,2.0
2588,11892415,16500000,13636339,2007.0,2.35,108.0,2785,16500000.0,6.3,5196380.0,2104.0
2593,68525609,16000000,119739110,2000.0,1.85,94.0,3889,15600000.0,6.5,15484004.0,2530.0
2595,52894169,16000000,54294169,1999.0,1.85,106.0,23369,16000000.0,6.4,17515723.0,2121.0
2596,45512466,16000000,68582095,2012.0,1.85,94.0,27911,16000000.0,7.8,522996.0,4.0
2597,44667095,16000000,128256712,2011.0,1.33,100.0,4606,15000000.0,8.0,204878.0,4.0
2598,42670410,16000000,78208812,2009.0,2.35,89.0,12183,16000000.0,4.8,19810585.0,2357.0
2598,42670410,16000000,78208812,2009.0,2.35,89.0,12183,16000000.0,4.8,19810585.0,2357.0
2599,40363530,16000000,40363530,2002.0,1.85,80.0,3058,16000000.0,3.3,12554650.0,2565.0
2600,39517763,16000000,50517763,2006.0,1.85,83.0,26402,16000000.0,5.9,18508228.0,2820.0
2602,37300107,16000000,52545707,2011.0,2.35,91.0,5349,16000000.0,4.8,15002635.0,2534.0
2604,33357476,16000000,43057552,2001.0,1.85,94.0,4194,35000000.0,5.4,9715102.0,2656.0
2606,28734552,16000000,28734552,2001.0,1.85,130.0,3107,16000000.0,6.4,8606403.0,1533.0
2607,27087695,16000000,30987695,2001.0,1.85,91.0,2543,17700000.0,5.9,8016008.0,2638.0
2608,26902075,16000000,50103808,2008.0,1.85,114.0,3485,16500000.0,4.9,10115121.0,2962.0
2609,23618786,16000000,81742618,2007.0,2.35,121.0,485,8000000.0,7.9,5848464.0,825.0
2610,23216709,16000000,104504817,2008.0,1.85,96.0,19894,15500000.0,7.2,3755575.0,692.0
2613,19068240,16000000,56506120,2010.0,1.85,113.0,22088,16000000.0,7.2,8089139.0,2212.0
2614,16357770,16000000,21657770,2002.0,1.85,109.0,2572,16000000.0,7.2,5607480.0,1510.0
2615,16204793,16000000,31943401,2009.0,1.85,107.0,24805,16000000.0,5.1,6868397.0,2702.0
2616,15427192,16000000,15980376,2000.0,1.85,96.0,11078,16000000.0,5.6,5802229.0,1981.0
2618,14108518,16000000,14108518,2003.0,1.85,101.0,1882,16000000.0,5.7,5809960.0,2319.0
2620,13922211,16000000,14553807,2004.0,1.85,92.0,3935,16000000.0,4.4,7008711.0,1566.0
2623,11810854,16000000,11810854,1999.0,2.35,100.0,2389,16000000.0,7.0,4278452.0,1815.0
2627,4839383,16000000,14839383,2002.0,1.85,112.0,12766,16000000.0,6.6,2017981.0,765.0
2628,4734235,16000000,4734235,2000.0,1.85,112.0,1227,15000000.0,6.0,2002588.0,581.0
2629,4217115,16000000,4217115,1999.0,2.35,95.0,2518,15000000.0,6.8,2005512.0,1802.0
2630,3287315,16000000,8120148,2007.0,2.35,118.0,1889,16000000.0,7.2,1561949.0,1142.0
2631,2429989,16000000,3442853,2014.0,2.35,122.0,2896,16000000.0,6.6,139311.0,35.0
2633,2013456,16000000,7585011,2013.0,2.35,120.0,11019,16000000.0,6.6,44064.0,3.0
2634,1686429,16000000,1686429,1997.0,1.85,97.0,3100,16000000.0,2.8,870068.0,1260.0
2635,1669971,16000000,2814566,2005.0,1.66,135.0,2096,16000000.0,6.7,67712.0,10.0
2637,337997,16000000,1467278,2009.0,2.35,161.0,943,13000000.0,7.3,43651.0,3.0
2638,31631,16000000,31631,2008.0,2.35,92.0,11091,15000000.0,6.2,9508.0,2.0
